date,exchange_rate
1105437440000,9.225
1105440703000,9.202
1105441715000,9.187
1105442411000,9.215
1105444916000,9.211
1105445237000,9.201
1105446530000,9.196
1105455772000,9.165
1105520364000,9.136
1105524578000,9.135
1105537161000,9.144
1105545961000,9.18
1105606449000,9.175
1105616057000,9.154
1105616926000,9.154
1105623271000,9.104
1105630503000,9.116
1105632894000,9.099
1105693789000,9.08
1105696278000,9.079
1105704657000,9.086
1105705806000,9.091
1105711184000,9.081
1105952155000,9.05
1105957839000,9.054
1105960177000,9.046
1105962754000,9.057
1105966207000,9.03
1105968371000,9.019
1105968945000,9.006
1105969431000,9.02
1105974860000,9.011
1105978123000,8.98
1106039189000,8.966
1106041429000,8.976
1106042925000,8.991
1106045226000,9.017
1106049799000,9.017
1106049859000,9.006
1106056443000,8.99
1106058314000,8.985
1106059620000,9.011
1106064499000,8.99
1106124221000,9.021
1106127937000,9.016
1106140039000,9.012
1106146751000,9.012
1106148037000,8.987
1106211593000,8.994
1106217382000,9.005
1106224296000,8.999
1106226925000,8.992
1106234305000,9.009
1106237483000,9.017
1106298238000,9.013
1106306095000,9.01
1106324484000,9.027
1106558027000,9.015
1106569756000,8.989
1106579094000,8.99
1106583452000,8.991
1106644345000,8.993
1106653057000,8.984
1106658223000,8.968
1106666704000,8.976
1106669983000,8.961
1106730253000,8.958
1106737159000,8.96
1106746539000,8.975
1106751887000,8.96
1106755636000,8.964
1106816697000,8.99
1106827776000,8.989
1106834062000,8.955
1106836310000,8.983
1106839409000,8.944
1106840399000,8.963
1106904795000,8.916
1106912481000,8.918
1106914220000,8.886
1106922035000,8.866
1106924180000,8.891
1106924667000,8.88
1107164867000,8.877
1107165979000,8.876
1107168888000,8.897
1107172524000,8.892
1107175797000,8.894
1107333388000,8.845
1107336998000,8.865
1107341468000,8.86
1107352428000,8.838
1107354071000,8.849
1107355855000,8.846
1107421731000,8.848
1107423059000,8.86
1107427102000,8.881
1107427892000,8.897
1107429139000,8.875
1107432025000,8.9
1107444152000,8.886
1107447360000,8.899
1107508122000,8.899
1107509747000,8.92
1107510936000,8.915
1107512915000,8.931
1107515179000,8.949
1107517567000,8.962
1107518925000,8.979
1107766803000,8.962
1107774026000,8.941
1107777532000,8.926
1107781791000,8.923
1107784536000,8.93
1107784644000,8.931
1107853295000,8.904
1107860854000,8.914
1107861516000,8.938
1107869314000,8.926
1107877846000,8.925
1107940379000,8.937
1107942705000,8.92
1107947067000,8.909
1107947924000,8.919
1107951178000,8.917
1107956777000,8.894
1107966071000,8.922
1108026136000,8.917
1108028094000,8.879
1108031060000,8.883
1108032534000,8.904
1108035728000,8.889
1108053737000,8.894
1108112105000,8.892
1108113878000,8.886
1108125607000,8.875
1108126742000,8.879
1108127594000,8.894
1108135855000,8.889
1108139201000,8.892
1108370490000,8.891
1108381589000,8.913
1108383731000,8.927
1108387958000,8.917
1108394213000,8.932
1108457864000,8.946
1108461132000,8.939
1108462378000,8.923
1108462887000,8.923
1108465558000,8.935
1108473143000,8.936
1108476617000,8.944
1108480663000,8.936
1108543718000,8.927
1108550995000,8.929
1108553777000,8.937
1108561733000,8.922
1108568495000,8.907
1108633874000,8.901
1108641079000,8.904
1108642078000,8.917
1108647485000,8.914
1108650454000,8.903
1108716927000,8.903
1108719799000,8.884
1108726889000,8.884
1108732749000,8.875
1108737196000,8.894
1108975728000,8.858
1108978045000,8.763
1108978277000,8.757
1108978865000,8.773
1108979263000,8.79
1108981628000,8.765
1108982528000,8.77
1108989358000,8.759
1108995618000,8.789
1109062424000,8.82
1109065001000,8.838
1109065807000,8.866
1109067384000,8.844
1109070708000,8.833
1109072153000,8.843
1109081402000,8.83
1109084462000,8.845
1109088082000,8.872
1109148619000,8.86
1109153675000,8.852
1109168516000,8.845
1109169134000,8.833
1109174366000,8.853
1109234842000,8.887
1109243051000,8.885
1109248208000,8.9
1109255806000,8.87
1109255962000,8.869
1109261267000,8.849
1109322329000,8.849
1109334131000,8.839
1109339651000,8.857
1109345140000,8.843
1109345645000,8.841
1109580226000,8.879
1109585040000,8.851
1109588965000,8.863
1109591143000,8.873
1109604584000,8.864
1109668414000,8.861
1109674628000,8.874
1109675840000,8.858
1109683647000,8.855
1109753432000,8.835
1109756701000,8.815
1109759652000,8.808
1109766691000,8.814
1109776013000,8.792
1109778707000,8.783
1109840399000,8.809
1109844334000,8.833
1109850448000,8.824
1109857944000,8.824
1109926400000,8.813
1109928695000,8.811
1109932325000,8.816
1109944222000,8.82
1109947263000,8.829
1109948461000,8.842
1109950291000,8.839
1110184859000,8.848
1110195069000,8.828
1110208604000,8.826
1110271807000,8.834
1110276344000,8.82
1110277635000,8.793
1110277685000,8.793
1110279607000,8.808
1110283888000,8.792
1110289918000,8.762
1110290947000,8.79
1110294002000,8.786
1110296032000,8.8
1110358503000,8.802
1110360397000,8.792
1110363995000,8.793
1110365394000,8.801
1110366747000,8.757
1110367458000,8.788
1110368774000,8.757
1110377875000,8.757
1110378877000,8.746
1110383989000,8.743
1110384011000,8.743
1110445502000,8.758
1110447175000,8.74
1110464928000,8.734
1110467807000,8.735
1110469177000,8.75
1110469872000,8.756
1110531244000,8.755
1110541015000,8.758
1110547112000,8.744
1110548343000,8.743
1110555351000,8.745
1110556965000,8.711
1110791282000,8.704
1110792367000,8.714
1110795346000,8.693
1110798616000,8.71
1110804968000,8.708
1110807915000,8.687
1110809419000,8.687
1110810651000,8.701
1110812095000,8.68
1110876513000,8.664
1110881229000,8.666
1110882890000,8.639
1110883388000,8.655
1110888677000,8.653
1110893064000,8.628
1110893967000,8.597
1110896982000,8.601
1110897672000,8.602
1110898468000,8.577
1110901455000,8.579
1110902379000,8.631
1110903791000,8.636
1110962986000,8.637
1110965382000,8.651
1110968071000,8.638
1110974944000,8.653
1110983667000,8.655
1111050707000,8.632
1111052032000,8.607
1111058520000,8.578
1111065757000,8.592
1111071409000,8.575
1111071789000,8.583
1111136644000,8.598
1111142508000,8.579
1111150691000,8.573
1111159668000,8.558
1111164758000,8.568
1111395421000,8.568
1111397104000,8.54
1111401111000,8.52
1111404074000,8.521
1111406252000,8.491
1111411548000,8.476
1111418069000,8.514
1111420733000,8.499
1111481154000,8.507
1111485109000,8.555
1111488689000,8.555
1111488732000,8.588
1111492839000,8.571
1111496018000,8.622
1111499105000,8.582
1111499921000,8.597
1111501070000,8.615
1111501667000,8.636
1111506814000,8.613
1111567379000,8.602
1111567402000,8.603
1111569503000,8.69
1111572712000,8.754
1111573601000,8.775
1111578197000,8.756
1111580811000,8.744
1111586964000,8.752
1111591978000,8.729
1112086008000,8.711
1112088945000,8.733
1112091631000,8.724
1112097838000,8.711
1112107999000,8.714
1112172709000,8.721
1112176027000,8.719
1112177276000,8.705
1112180794000,8.702
1112188478000,8.689
1112195174000,8.664
1112259301000,8.646
1112260831000,8.622
1112266726000,8.588
1112267685000,8.574
1112272856000,8.612
1112276173000,8.589
1112280318000,8.599
1112281654000,8.597
1112344813000,8.578
1112350772000,8.576
1112353763000,8.587
1112362710000,8.563
1112364871000,8.548
1112366032000,8.529
1112368942000,8.534
1112371316000,8.504
1112604457000,8.51
1112608333000,8.552
1112609848000,8.541
1112612778000,8.565
1112615767000,8.551
1112624113000,8.541
1112629810000,8.531
1112630671000,8.525
1112690900000,8.525
1112693308000,8.533
1112693935000,8.554
1112703178000,8.531
1112706584000,8.537
1112709004000,8.553
1112709598000,8.559
1112715807000,8.548
1112717078000,8.556
1112717114000,8.556
1112777038000,8.58
1112779852000,8.559
1112780295000,8.558
1112781907000,8.581
1112796475000,8.59
1112799910000,8.594
1112801913000,8.62
1112803922000,8.588
1112863813000,8.623
1112878088000,8.626
1112886822000,8.613
1112888043000,8.606
1112889327000,8.612
1112891354000,8.622
1112949614000,8.603
1112952673000,8.626
1112956258000,8.618
1112958021000,8.605
1112963571000,8.616
1112964217000,8.634
1112970103000,8.632
1112971645000,8.647
1112972272000,8.667
1112972689000,8.684
1112973525000,8.664
1112974693000,8.682
1113209084000,8.682
1113214509000,8.658
1113220283000,8.668
1113224061000,8.693
1113227443000,8.713
1113234562000,8.724
1113235059000,8.732
1113295998000,8.739
1113300520000,8.722
1113302348000,8.73
1113306474000,8.752
1113306835000,8.752
1113306955000,8.76
1113307950000,8.777
1113308155000,8.793
1113310051000,8.821
1113311183000,8.817
1113312391000,8.832
1113314129000,8.819
1113316065000,8.829
1113316107000,8.83
1113318374000,8.836
1113320746000,8.828
1113321468000,8.812
1113322600000,8.804
1113381543000,8.815
1113383840000,8.855
1113384810000,8.919
1113385752000,8.962
1113386109000,8.921
1113386903000,8.919
1113387437000,8.976
1113387561000,8.996
1113389696000,8.896
1113395257000,8.923
1113396285000,8.937
1113398022000,8.906
1113402027000,8.9
1113408078000,8.893
1113468432000,8.877
1113471206000,8.861
1113472177000,8.875
1113473105000,8.865
1113473500000,8.866
1113477381000,8.854
1113486816000,8.844
1113491154000,8.835
1113493367000,8.83
1113495324000,8.857
1113495442000,8.857
1113555112000,8.865
1113556653000,8.858
1113557683000,8.833
1113560588000,8.826
1113562074000,8.818
1113563462000,8.826
1113567001000,8.817
1113572072000,8.832
1113575665000,8.846
1113577863000,8.838
1113580645000,8.85
1113814347000,8.852
1113817268000,8.87
1113818840000,8.878
1113821199000,8.887
1113825798000,8.911
1113829325000,8.896
1113831099000,8.928
1113836070000,8.891
1113836834000,8.906
1113837656000,8.909
1113839134000,8.919
1113840530000,8.921
1113901587000,8.911
1113903734000,8.888
1113910071000,8.868
1113910541000,8.895
1113918091000,8.91
1113920904000,8.878
1113921207000,8.873
1113924266000,8.854
1113926772000,8.871
1113986991000,8.873
1113989445000,8.86
1113993178000,8.872
1114001015000,8.871
1114002776000,8.895
1114007968000,8.896
1114160378000,8.915
1114167863000,8.892
1114171516000,8.882
1114178057000,8.89
1114183940000,8.911
1114419659000,8.899
1114421245000,8.921
1114429842000,8.935
1114430818000,8.969
1114431495000,8.969
1114432044000,8.942
1114432099000,8.942
1114435012000,8.981
1114435680000,9.007
1114437016000,9
1114438219000,8.987
1114440025000,8.975
1114441846000,9.019
1114444373000,8.994
1114445728000,9.002
1114506578000,9.009
1114509631000,8.979
1114510716000,9.003
1114511217000,9.008
1114515069000,9.014
1114520665000,9.017
1114524779000,9.022
1114529132000,8.99
1114530411000,9.001
1114531104000,9.009
1114591953000,9.007
1114593625000,8.978
1114597796000,8.987
1114599023000,9
1114599296000,9.007
1114600024000,9.019
1114601153000,8.991
1114605792000,9.016
1114606087000,9.029
1114606159000,9.029
1114607747000,9.025
1114610243000,9.001
1114616606000,8.999
1114618048000,8.989
1114679440000,8.986
1114682579000,8.995
1114688532000,9.001
1114693880000,8.982
1114694198000,8.975
1114695661000,8.959
1114697210000,8.966
1114701432000,8.953
1114764009000,8.946
1114774274000,8.926
1114775585000,8.917
1114777557000,8.9
1114782660000,8.883
1114791009000,8.866
1115023280000,8.861
1115026702000,8.838
1115027468000,8.819
1115028650000,8.832
1115040995000,8.83
1115042982000,8.835
1115047730000,8.836
1115110129000,8.821
1115111895000,8.914
1115112389000,8.929
1115113039000,8.913
1115113602000,8.929
1115116384000,8.923
1115119395000,8.917
1115127557000,8.929
1115128886000,8.932
1115132430000,8.962
1115133683000,8.984
1115134324000,8.994
1115134823000,9.001
1115135183000,9.005
1115136344000,9.004
1115197167000,9.011
1115199251000,9.041
1115202605000,9.022
1115205156000,9.038
1115207012000,9.043
1115212314000,9.051
1115212540000,9.056
1115213253000,9.048
1115213431000,9.05
1115215873000,9.036
1115216665000,9.052
1115217187000,9.063
1115220188000,9.055
1115222020000,9.06
1115368709000,9.076
1115369133000,9.075
1115372358000,9.059
1115374044000,9.078
1115374812000,9.083
1115375206000,9.083
1115377871000,9.063
1115381876000,9.065
1115383943000,9.052
1115390655000,9.028
1115391954000,9.018
1115394096000,9.01
1115395124000,8.992
1115395150000,9.002
1115628391000,8.995
1115635452000,9.026
1115643734000,9.01
1115646243000,9.012
1115649508000,9.021
1115715177000,9.001
1115718980000,9.016
1115724016000,9.021
1115736878000,9.026
1115801669000,9.011
1115803468000,9.028
1115803902000,9.055
1115804295000,9.039
1115807613000,9.058
1115816648000,9.057
1115820932000,9.062
1115824623000,9.057
1115827001000,9.029
1115889153000,9.042
1115889602000,9.113
1115889844000,9.099
1115890358000,9.069
1115892671000,9.113
1115892736000,9.124
1115894275000,9.147
1115895879000,9.13
1115901310000,9.136
1115903580000,9.126
1115904390000,9.14
1115908366000,9.142
1115912949000,9.141
1115974946000,9.149
1115976313000,9.181
1115976677000,9.17
1115977510000,9.187
1115979382000,9.165
1115987664000,9.143
1115988100000,9.133
1115996314000,9.158
1115997932000,9.151
1116000108000,9.145
1116320500000,9.133
1116322560000,9.115
1116324741000,9.097
1116326634000,9.083
1116330075000,9.073
1116330646000,9.051
1116332362000,9.02
1116335592000,9.05
1116337016000,9.05
1116338984000,9.026
1116343156000,9.027
1116344763000,9.055
1116405817000,9.045
1116406519000,9.044
1116408783000,8.992
1116411554000,9.006
1116414696000,9.006
1116417337000,9.002
1116422012000,8.978
1116423207000,8.949
1116425933000,8.971
1116433602000,8.979
1116493322000,8.983
1116495675000,8.918
1116496249000,8.909
1116499330000,8.921
1116501321000,8.933
1116504522000,8.943
1116506927000,8.937
1116513761000,8.877
1116519103000,8.883
1116580167000,8.898
1116585476000,8.906
1116586913000,8.888
1116589926000,8.894
1116591021000,8.924
1116596651000,8.914
1116599924000,8.893
1116603232000,8.908
1116605158000,8.919
1116838278000,8.91
1116841833000,8.899
1116850008000,8.917
1116852355000,8.897
1116856780000,8.886
1116862674000,8.869
1116864731000,8.857
1116925972000,8.84
1116927033000,8.828
1116927854000,8.851
1116929063000,8.841
1116935322000,8.839
1116937319000,8.827
1116945152000,8.846
1116946173000,8.842
1116949842000,8.842
1117012291000,8.843
1117012765000,8.824
1117013131000,8.812
1117013925000,8.825
1117014251000,8.832
1117014784000,8.841
1117017823000,8.86
1117018011000,8.86
1117018301000,8.85
1117019090000,8.841
1117025421000,8.822
1117097358000,8.798
1117107158000,8.814
1117108416000,8.806
1117113254000,8.805
1117117402000,8.818
1117118793000,8.811
1117121042000,8.796
1117123536000,8.801
1117184229000,8.815
1117186744000,8.812
1117188086000,8.825
1117190201000,8.817
1117194621000,8.822
1117200756000,8.831
1117203277000,8.826
1117210269000,8.823
1117443746000,8.824
1117446473000,8.806
1117448910000,8.806
1117452887000,8.792
1117466859000,8.782
1117467372000,8.772
1117529997000,8.775
1117531546000,8.756
1117532892000,8.765
1117534714000,8.739
1117535330000,8.726
1117536076000,8.707
1117539785000,8.72
1117542191000,8.711
1117546806000,8.701
1117547718000,8.709
1117550129000,8.718
1117554658000,8.72
1117555781000,8.713
1117617042000,8.716
1117617750000,8.688
1117619653000,8.671
1117625008000,8.679
1117625898000,8.678
1117630288000,8.655
1117631574000,8.672
1117641937000,8.668
1117702397000,8.674
1117704611000,8.716
1117705102000,8.709
1117713928000,8.717
1117716914000,8.738
1117719420000,8.762
1117721566000,8.751
1117721926000,8.759
1117725667000,8.8
1117726643000,8.799
1117727470000,8.793
1117728110000,8.787
1117789725000,8.785
1117790721000,8.803
1117791267000,8.829
1117792233000,6.116
1117792304000,8.864
1117794992000,8.85
1117800156000,8.824
1117806258000,8.837
1117808374000,8.845
1117813174000,8.828
1117813666000,8.811
1117814012000,8.806
1117814475000,8.797
1118047509000,8.797
1118049754000,8.637
1118050748000,8.666
1118050949000,8.666
1118051486000,8.659
1118054641000,8.668
1118058779000,8.682
1118065972000,8.644
1118066798000,8.663
1118067418000,8.646
1118068918000,8.637
1118073869000,8.643
1118133950000,8.654
1118135924000,8.636
1118137630000,8.624
1118142647000,8.603
1118147526000,8.594
1118149848000,8.6
1118151524000,8.612
1118155813000,8.609
1118157486000,8.621
1118222062000,8.607
1118224522000,8.586
1118228486000,8.575
1118237833000,8.551
1118239161000,8.558
1118240571000,8.585
1118246406000,8.585
1118306764000,8.565
1118309096000,8.578
1118313636000,8.562
1118321770000,8.547
1118324951000,8.563
1118327107000,8.558
1118332112000,8.587
1118333169000,8.575
1118394238000,8.553
1118395187000,8.51
1118395308000,8.527
1118401348000,8.538
1118409663000,8.552
1118412028000,8.528
1118415648000,8.511
1118418692000,8.546
1118653160000,8.515
1118655807000,8.524
1118660383000,8.496
1118664683000,8.541
1118667259000,8.541
1118670147000,8.519
1118678900000,8.546
1118739453000,8.562
1118741049000,8.608
1118742696000,8.597
1118743468000,8.587
1118756073000,8.538
1118760428000,8.553
1118763565000,8.567
1118764925000,8.556
1118826395000,8.571
1118826518000,8.57
1118827433000,8.585
1118828009000,8.595
1118829184000,8.615
1118829616000,8.62
1118830473000,8.644
1118832290000,8.622
1118836716000,8.612
1118842677000,8.649
1118842731000,8.649
1118847870000,8.621
1118850431000,8.612
1118912195000,8.601
1118915017000,8.582
1118916568000,8.573
1118917991000,8.538
1118919046000,8.516
1118919634000,8.542
1118924802000,8.529
1118926535000,8.543
1118933128000,8.532
1118935170000,8.514
1118937995000,8.534
1119258508000,8.6
1119260281000,8.628
1119261136000,8.626
1119268366000,8.624
1119272537000,8.617
1119279587000,8.588
1119280126000,8.604
1119282511000,8.628
1119283590000,8.647
1119343906000,8.607
1119346311000,8.647
1119348807000,8.621
1119351541000,8.626
1119355209000,8.629
1119364247000,8.623
1119365968000,8.632
1119369308000,8.624
1119372410000,8.626
1119429930000,8.615
1119432657000,8.591
1119433229000,8.601
1119433252000,8.601
1119436534000,8.588
1119439444000,8.575
1119440663000,8.582
1119450759000,8.569
1119517551000,8.501
1119519906000,8.508
1119523596000,8.498
1119525811000,8.52
1119530645000,8.504
1119540784000,8.507
1119603581000,8.493
1119604983000,8.461
1119611482000,8.478
1119612357000,8.478
1119615765000,8.486
1119620261000,8.49
1119622153000,8.489
1119623207000,8.471
1119624204000,8.463
1119625611000,8.446
1119625985000,8.446
1119626019000,8.425
1119626687000,8.409
1119628149000,8.369
1119862572000,8.384
1119864888000,8.385
1119866586000,8.381
1119877567000,8.44
1119883240000,8.452
1119888295000,8.422
1119948772000,8.409
1119951250000,8.417
1119951857000,8.433
1119952115000,8.446
1119953397000,8.432
1119953940000,8.413
1119954944000,8.407
1119965920000,8.415
1119970934000,8.39
1120035300000,8.355
1120036723000,8.352
1120037229000,8.345
1120041047000,8.338
1120042290000,8.327
1120043518000,8.358
1120043869000,8.356
1120044813000,8.372
1120050042000,8.353
1120051869000,8.34
1120055067000,8.323
1120055075000,8.322
1120055695000,8.338
1120056444000,8.355
1120058426000,8.38
1120058547000,8.378
1120060285000,8.359
1120062528000,8.343
1120122035000,8.372
1120124208000,8.325
1120124728000,8.345
1120124878000,8.335
1120131443000,8.33
1120133407000,8.352
1120136428000,8.327
1120136794000,8.318
1120139203000,8.276
1120140541000,8.277
1120142416000,8.309
1120143694000,8.33
1120143897000,8.319
1120146590000,8.318
1120146893000,8.31
1120149227000,8.327
1120210041000,8.304
1120216810000,8.297
1120223336000,8.284
1120226992000,8.262
1120229859000,8.236
1120232709000,8.247
1120234184000,8.25
1120466626000,8.248
1120470041000,8.259
1120471017000,8.272
1120472256000,8.255
1120473940000,8.253
1120476489000,8.277
1120478362000,8.261
1120482793000,8.272
1120489239000,8.249
1120491598000,8.27
1120553374000,8.299
1120554916000,8.295
1120560768000,8.314
1120561829000,8.319
1120563609000,8.308
1120568292000,8.315
1120570034000,8.288
1120571968000,8.302
1120572884000,8.295
1120576268000,8.304
1120577025000,8.316
1120639904000,8.332
1120645282000,8.348
1120650360000,8.352
1120652090000,8.35
1120657155000,8.325
1120659582000,8.338
1120663600000,8.325
1120666837000,8.348
1120726450000,8.337
1120729066000,8.339
1120729734000,8.325
1120735348000,8.341
1120742275000,8.328
1120745204000,8.347
1120749631000,8.35
1120751873000,8.354
1120814117000,8.331
1120815227000,8.344
1120825374000,8.324
1120830825000,8.332
1120836605000,8.321
1121072296000,8.319
1121080462000,8.316
1121089818000,8.302
1121094161000,8.317
1121096824000,8.308
1121158181000,8.347
1121160429000,8.375
1121161193000,8.35
1121162886000,8.339
1121170623000,8.342
1121184816000,8.373
1121244411000,8.411
1121250872000,8.418
1121252342000,8.417
1121259041000,8.41
1121261247000,8.399
1121263228000,8.406
1121267698000,8.395
1121269586000,8.377
1121330271000,8.397
1121330862000,8.394
1121341751000,8.386
1121346144000,8.408
1121351577000,8.354
1121418035000,8.358
1121426336000,8.351
1121428368000,8.347
1121431067000,8.341
1121438705000,8.373
1121440912000,8.365
1121444223000,8.373
1121677073000,8.394
1121682785000,8.39
1121694846000,8.379
1121696751000,8.367
1121700330000,8.36
1121702923000,8.346
1121763435000,8.328
1121766620000,8.303
1121767572000,8.318
1121782832000,8.307
1121785057000,8.319
1121849785000,8.344
1121851921000,8.351
1121855236000,8.354
1121865651000,8.312
1121873874000,8.296
1121875568000,8.289
1121934884000,8.294
1121942203000,8.291
1121942648000,8.288
1121945005000,8.295
1121945715000,8.309
1121947798000,8.297
1121953039000,8.276
1121956120000,8.267
1121957078000,8.263
1121958511000,8.258
1121960678000,8.281
1121962859000,8.288
1122023998000,8.275
1122037850000,8.306
1122041991000,8.297
1122042578000,8.3
1122046405000,8.3
1122281742000,8.307
1122286160000,8.307
1122288476000,8.291
1122293188000,8.283
1122297134000,8.273
1122300563000,8.293
1122304191000,8.268
1122305790000,8.27
1122308113000,8.277
1122368403000,8.263
1122372455000,8.263
1122373631000,8.266
1122376421000,8.259
1122381308000,8.241
1122382824000,8.24
1122387893000,8.239
1122454035000,8.238
1122456000000,8.249
1122461067000,8.245
1122468318000,8.209
1122469634000,8.234
1122472273000,8.234
1122474901000,8.25
1122474969000,8.259
1122476718000,8.265
1122477614000,8.249
1122479488000,8.239
1122480128000,8.247
1122540608000,8.296
1122543284000,8.29
1122544765000,8.286
1122548808000,8.295
1122554997000,8.27
1122556999000,8.289
1122557439000,8.271
1122557696000,8.288
1122558153000,8.322
1122558752000,8.297
1122564342000,8.337
1122568352000,8.349
1122626500000,8.351
1122630004000,8.356
1122630288000,8.35
1122639734000,8.325
1122643875000,8.319
1122646957000,8.331
1122649159000,8.341
1122654112000,8.339
1122974910000,8.385
1122977679000,8.365
1123060038000,8.335
1123062738000,8.339
1123075705000,8.311
1123146267000,8.374
1123148601000,8.346
1123151371000,8.345
1123154113000,8.363
1123166570000,8.387
1123168888000,8.418
1123233370000,8.425
1123239664000,8.407
1123240796000,8.41
1123241870000,8.41
1123242867000,8.402
1123243243000,8.4
1123243364000,8.408
1123244687000,8.42
1123250319000,8.408
1123251777000,8.399
1123253731000,8.415
1123254377000,8.405
1123255858000,8.403
1123259322000,8.407
1123261149000,8.406
1123491810000,8.432
1123499631000,8.437
1123503893000,8.459
1123507830000,8.484
1123511295000,8.469
1123516617000,8.447
1123517642000,8.461
1123578252000,8.471
1123579281000,8.492
1123579948000,8.5
1123582938000,8.508
1123584066000,8.492
1123584272000,8.506
1123585500000,8.494
1123586906000,8.503
1123588068000,8.513
1123588566000,8.526
1123595320000,8.484
1123595728000,8.509
1123599246000,8.489
1123603244000,8.47
1123665251000,8.476
1123667254000,8.508
1123667279000,8.516
1123679848000,8.502
1123686477000,8.522
1123691233000,8.514
1123751856000,8.527
1123752738000,8.532
1123755106000,8.524
1123756011000,8.514
1123767215000,8.513
1123777208000,8.53
1123837857000,8.528
1123838854000,8.504
1123839055000,8.498
1123848679000,8.496
1123850739000,8.505
1123861329000,8.482
1123863839000,8.49
1124096119000,8.484
1124098910000,8.474
1124099404000,8.481
1124105741000,8.458
1124106865000,8.447
1124109006000,8.464
1124115173000,8.481
1124123821000,8.473
1124184373000,8.472
1124273031000,8.433
1124274418000,8.401
1124283135000,8.401
1124285337000,8.401
1124287907000,8.415
1124294764000,8.401
1124354925000,8.401
1124356384000,8.419
1124357120000,8.398
1124357606000,8.385
1124359270000,8.4
1124361545000,8.364
1124365454000,8.382
1124371168000,8.364
1124377554000,8.356
1124381257000,8.371
1124440830000,8.351
1124443355000,8.336
1124443945000,8.322
1124447033000,8.345
1124449698000,8.332
1124451277000,8.359
1124461754000,8.303
1124463675000,8.31
1124466309000,8.303
1124468143000,8.316
1124700958000,8.317
1124706764000,8.326
1124708517000,8.326
1124718524000,8.308
1124720482000,8.312
1124786744000,8.303
1124789511000,8.298
1124791888000,8.289
1124793386000,8.3
1124793684000,8.307
1124800189000,8.319
1124801893000,8.322
1124804359000,8.36
1124805705000,8.325
1124806547000,8.339
1124874146000,8.36
1124875535000,8.376
1124876612000,8.379
1124879195000,8.372
1124887122000,8.387
1124895124000,8.377
1124960683000,8.393
1124963179000,8.374
1124965117000,8.363
1124968410000,8.374
1124972298000,8.35
1124977799000,8.348
1124986141000,8.356
1125046243000,8.362
1125048054000,8.341
1125052524000,8.349
1125056094000,8.363
1125061353000,8.344
1125070045000,8.342
1125070701000,8.326
1125071022000,8.316
1125305248000,8.332
1125307537000,8.356
1125311587000,8.342
1125318945000,8.32
1125320224000,8.329
1125329248000,8.304
1125332176000,8.302
1125392320000,8.313
1125394135000,8.277
1125394420000,8.283
1125399994000,8.279
1125408320000,8.292
1125410331000,8.311
1125414234000,8.3
1125417357000,8.272
1125418744000,8.273
1125478194000,8.267
1125481693000,8.245
1125482356000,8.242
1125485015000,8.241
1125486729000,8.229
1125497718000,8.275
1125502761000,8.255
1125504029000,8.274
1125564690000,8.272
1125567010000,8.239
1125567796000,8.252
1125568393000,8.239
1125569545000,8.232
1125571793000,8.224
1125572555000,8.237
1125575354000,8.247
1125575546000,8.253
1125575968000,8.25
1125579018000,8.234
1125580037000,8.243
1125583510000,8.226
1125584164000,8.244
1125584237000,8.243
1125588637000,8.228
1125589705000,8.22
1125590403000,8.234
1125651057000,8.277
1125653441000,8.289
1125655243000,8.262
1125656729000,8.249
1125657100000,8.239
1125660056000,8.234
1125662892000,8.256
1125663699000,8.269
1125675957000,8.278
1125909786000,8.273
1125912418000,8.259
1125915061000,8.25
1125915642000,8.265
1125915768000,8.27
1125918927000,8.29
1125919631000,8.298
1125928418000,8.26
1125928951000,8.27
1125930467000,8.286
1125931243000,8.274
1125932508000,8.284
1125934362000,8.27
1125936470000,8.27
1125996838000,8.252
1125998514000,8.274
1125999627000,8.262
1126000615000,8.276
1126001031000,8.282
1126010864000,8.304
1126015754000,8.313
1126018261000,8.317
1126021860000,8.314
1126082422000,8.31
1126083448000,8.308
1126084604000,8.332
1126087647000,8.31
1126088580000,8.293
1126090434000,8.302
1126106128000,8.305
1126106388000,8.318
1126107605000,8.299
1126109456000,8.311
1126169866000,8.295
1126171537000,8.315
1126172691000,8.306
1126176448000,8.303
1126180928000,8.341
1126181132000,8.342
1126185614000,8.336
1126186660000,8.352
1126187814000,8.366
1126188012000,8.383
1126191849000,8.342
1126194538000,8.372
1126224000000,8.372
1126256612000,8.355
1126257554000,8.431
1126258882000,8.406
1126261434000,8.386
1126262695000,8.372
1126273852000,8.338
1126279674000,8.343
1126284038000,8.333
1126514623000,8.328
1126516613000,8.288
1126517205000,8.277
1126518218000,8.256
1126518224000,8.256
1126519309000,8.272
1126519321000,8.272
1126522649000,8.278
1126526983000,8.296
1126530254000,8.286
1126536225000,8.284
1126602034000,8.285
1126603050000,8.272
1126603311000,8.264
1126603696000,8.255
1126606278000,8.211
1126607383000,8.206
1126613024000,8.219
1126624561000,8.206
1126626848000,8.178
1126627858000,8.192
1126688016000,8.184
1126689995000,8.169
1126690758000,8.16
1126693397000,8.167
1126694972000,8.2
1126696142000,8.211
1126698990000,8.211
1126700184000,8.203
1126707705000,8.198
1126708928000,8.187
1126709520000,8.18
1126712151000,8.181
1126774826000,8.17
1126781268000,8.135
1126782834000,8.146
1126786495000,8.166
1126793345000,8.142
1126794461000,8.14
1126797735000,8.115
1126798275000,8.116
1126800158000,8.131
1126860285000,8.137
1126862800000,8.156
