date,exchange_rate
1982-11-16 12:00:00,2.138000
1982-11-17 12:00:00,2.144500
1982-11-18 12:00:00,2.145100
1982-11-19 12:00:00,2.152200
1982-11-22 12:00:00,2.154500
1982-11-23 12:00:00,2.154400
1982-11-24 12:00:00,2.160700
1982-11-25 12:00:00,2.167000
1982-11-26 12:00:00,2.163000
1982-11-29 12:00:00,2.181300
1982-11-30 12:00:00,2.175400
1982-12-01 12:00:00,2.208800
1982-12-02 12:00:00,2.204700
1982-12-03 12:00:00,2.219400
1982-12-06 12:00:00,2.223300
1982-12-07 12:00:00,2.232000
1982-12-08 12:00:00,2.224600
1982-12-09 12:00:00,2.224100
1982-12-10 12:00:00,2.224400
1982-12-13 12:00:00,2.224000
1982-12-14 12:00:00,2.219900
1982-12-15 12:00:00,2.228700
1982-12-16 12:00:00,2.224400
1982-12-17 12:00:00,2.250000
1982-12-20 12:00:00,2.240300
1982-12-21 12:00:00,2.251800
1982-12-22 12:00:00,2.256400
1982-12-23 12:00:00,2.257900
1982-12-24 12:00:00,2.257600
1982-12-27 12:00:00,2.257600
1982-12-28 12:00:00,2.271500
1982-12-29 12:00:00,2.280700
1982-12-30 12:00:00,2.277500
1982-12-31 12:00:00,2.275400
1983-01-05 12:00:00,2.475000
1983-01-06 12:00:00,2.519200
1983-01-07 12:00:00,2.511900
1983-01-10 12:00:00,2.532200
1983-01-11 12:00:00,2.531800
1983-01-12 12:00:00,2.529600
1983-01-13 12:00:00,2.536300
1983-01-14 12:00:00,2.537200
1983-01-17 12:00:00,2.534800
1983-01-18 12:00:00,2.533600
1983-01-19 12:00:00,2.523900
1983-01-20 12:00:00,2.515600
1983-01-21 12:00:00,2.527600
1983-01-24 12:00:00,2.505900
1983-01-25 12:00:00,2.509000
1983-01-26 12:00:00,2.550000
1983-01-27 12:00:00,2.523800
1983-01-28 12:00:00,2.534400
1983-01-31 12:00:00,2.536100
1983-02-01 12:00:00,2.519900
1983-02-02 12:00:00,2.528900
1983-02-03 12:00:00,2.535300
1983-02-04 12:00:00,2.536200
1983-02-07 12:00:00,2.540300
1983-02-08 12:00:00,2.558300
1983-02-09 12:00:00,2.564900
1983-02-10 12:00:00,2.585000
1983-02-11 12:00:00,2.588500
1983-02-14 12:00:00,2.578000
1983-02-15 12:00:00,2.600800
1983-02-16 12:00:00,2.597900
1983-02-17 12:00:00,2.611900
1983-02-18 12:00:00,2.612800
1983-02-21 12:00:00,2.623900
1983-02-22 12:00:00,2.620300
1983-02-23 12:00:00,2.626900
1983-02-24 12:00:00,2.639600
1983-02-25 12:00:00,2.646400
1983-02-28 12:00:00,2.663900
1983-03-01 12:00:00,2.660900
1983-03-02 12:00:00,2.675700
1983-03-03 12:00:00,2.706000
1983-03-04 12:00:00,2.715600
1983-03-07 12:00:00,2.742100
1983-03-08 12:00:00,2.746000
1983-03-09 12:00:00,2.743800
1983-03-10 12:00:00,2.749100
1983-03-11 12:00:00,2.754900
1983-03-14 12:00:00,2.756800
1983-03-15 12:00:00,2.781400
1983-03-16 12:00:00,2.794400
1983-03-17 12:00:00,2.799500
1983-03-18 12:00:00,2.796900
1983-03-21 12:00:00,0.000000
1983-03-22 12:00:00,2.800400
1983-03-23 12:00:00,2.800000
1983-03-24 12:00:00,2.797400
1983-03-25 12:00:00,2.803300
1983-03-28 12:00:00,2.814300
1983-03-29 12:00:00,2.816300
1983-03-30 12:00:00,2.832400
1983-04-05 12:00:00,2.844100
1983-04-06 12:00:00,2.847600
1983-04-07 12:00:00,2.851800
1983-04-08 12:00:00,2.852700
1983-04-11 12:00:00,2.853100
1983-04-12 12:00:00,2.853100
1983-04-13 12:00:00,2.860200
1983-04-14 12:00:00,2.859400
1983-04-15 12:00:00,2.866700
